state,name,uf,inserted_at,updated_at
Goias,Senador Canedo,GO,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Rio de Janeiro,Natividade,RJ,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sao Paulo,Quintana,SP,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Paraiba,Santa Cruz,PB,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Mato Grosso,Sinop,MT,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Mato Grosso,Vila Bela da Santissima Trindade,MT,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sergipe,Macambira,SE,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Minas Gerais,Jeceaba,MG,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Para,Santa Isabel do Para,PA,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sergipe,Siriri,SE,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Bahia,Pedro Alexandre,BA,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Rio Grande do Norte,Tenente Ananias,RN,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sao Paulo,Nantes,SP,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Piaui,Conceicao do Caninde,PI,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Parana,Carambei,PR,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Parana,Itapejara d'Oeste,PR,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Paraiba,Marcacao,PB,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Bahia,Lajedo do Tabocal,BA,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Rondonia,Rio Crespo,RO,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Tocantins,Santa Rita do Tocantins,TO,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sao Paulo,Sumare,SP,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Mato Grosso,Canarana,MT,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sao Paulo,Itapui,SP,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Parana,Congonhinhas,PR,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Minas Gerais,Botumirim,MG,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Minas Gerais,Imbe de Minas,MG,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Sergipe,Ribeiropolis,SE,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Ceara,Brejo Santo,CE,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Minas Gerais,Madre de Deus de Minas,MG,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Para,Castanhal,PA,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Parana,Capitao Leonidas Marques,PR,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Rio Grande do Sul,Tucunduva,RS,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Piaui,Porto Alegre do Piaui,PI,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Bahia,Itape,BA,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
Parana,Pitangueiras,PR,2017-09-06 09:47:30.748018-03,2017-09-06 09:47:30.748018-03
